# Формат: ID|Level1|Level2|Level3|Адаптивные действия|ReflexChainID
# Level1: Интегральное базовое состояние гомеостаза: -1: 0: 1
# Level2: Контексты реагирования: id1,id2,id3
# Level3: Гомеостатические воздействия: id1,id2,id3
# Адаптивные действия: id1,id2,id3
# ReflexChainID: ID цепочки рефлексов (0 если нет)
354|-1|8,9|3|8|354
355|-1|8,9|4|23|355
356|-1|8,9|5|11|356
357|-1|8,9|6|7|357
358|-1|8,9|7|10|358
359|-1|8,9|8|7|359
360|-1|8,9|9|11|360
361|-1|8,9|10|23|361
362|-1|8,9|11|5|362
363|-1|8,9|12|23|363
364|-1|8,11|1|8|364
365|-1|8,11|2|7|365
366|-1|8,11|3|8|366
367|-1|8,11|4|23|367
368|-1|8,11|5|10|368
369|-1|8,11|6|7|369
370|-1|8,11|7|10|370
371|-1|8,11|8|7|371
372|-1|8,11|9|8|372
373|-1|8,11|10|23|373
374|-1|8,11|11|5|374
375|-1|8,11|12|23|375
376|-1|9,17|1|8|376
377|-1|9,17|2|9|377
378|-1|9,17|3|8|378
379|-1|9,17|4|23|379
380|-1|9,17|5|10|380
381|-1|9,17|6|9|381
382|-1|9,17|7|10|382
383|-1|9,17|8|9|383
384|-1|9,17|9|10|384
385|-1|9,17|10|23|385
386|-1|9,17|11|5|386
387|-1|9,17|12|23|387
388|-1|10,14|1|8|388
389|-1|10,14|2|9|389
390|-1|10,14|3|8|390
391|-1|10,14|4|23|391
392|-1|10,14|5|10|392
393|-1|10,14|6|9|393
394|-1|10,14|7|10|394
395|-1|10,14|8|6|395
396|-1|10,14|9|14|396
397|-1|10,14|10|14|397
398|-1|10,14|11|5|398
399|-1|10,14|12|23|399
400|-1|12,13|1|11|400
401|-1|12,13|2|7|401
402|-1|12,13|3|8|402
403|-1|12,13|4|23|403
404|-1|12,13|5|11|404
405|-1|12,13|6|7|405
406|-1|12,13|7|10|406
407|-1|12,13|8|7|407
408|-1|12,13|9|11|408
409|-1|12,13|10|23|409
410|-1|12,13|11|5|410
411|-1|12,13|12|23|411
412|-1|14,16|1|8|412
413|-1|14,16|2|9|413
414|-1|14,16|3|8|414
415|-1|14,16|4|23|415
416|-1|14,16|5|10|416
417|-1|14,16|6|9|417
418|-1|14,16|7|10|418
419|-1|14,16|8|6|419
420|-1|14,16|9|10|420
421|-1|14,16|10|23|421
422|-1|14,16|11|5|422
423|-1|14,16|12|23|423
424|-1|16,17|1|8|424
425|-1|16,17|2|9|425
426|-1|16,17|3|8|426
427|-1|16,17|4|23|427
428|-1|16,17|5|10|428
429|-1|16,17|6|9|429
430|-1|16,17|7|10|430
431|-1|16,17|8|6|431
432|-1|16,17|9|10|432
433|-1|16,17|10|23|433
434|-1|16,17|11|5|434
435|-1|16,17|12|23|435
436|-1|1,8,11|1|8|436
437|-1|1,8,11|2|7|437
438|-1|1,8,11|3|8|438
439|-1|1,8,11|4|23|439
440|-1|1,8,11|5|10|440
441|-1|1,8,11|6|7|441
442|-1|1,8,11|7|10|442
443|-1|1,8,11|8|7|443
444|-1|1,8,11|9|15|444
445|-1|1,8,11|10|23|445
446|-1|1,8,11|11|5|446
447|-1|1,8,11|12|23|447
448|-1|1,8,13|1|11|448
449|-1|1,8,13|2|7|449
450|-1|1,8,13|3|8|450
451|-1|1,8,13|4|23|451
452|-1|1,8,13|5|11|452
453|-1|1,8,13|6|7|453
454|-1|1,8,13|7|10|454
455|-1|1,8,13|8|7|455
456|-1|1,8,13|9|11|456
457|-1|1,8,13|10|23|457
